,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
418,1.0,0.09997162718116043,0.5451388888888888,0.09997162718116043,[0.         0.59245283 1.        ],[0.        0.4924812 1.       ],8,6
419,1.0,0.06937154206270396,0.5405405405405406,0.06937154206270396,[0.         0.45283019 1.        ],[0.         0.38345865 1.        ],9,6
420,1.5,0.06595261739253794,0.5313653136531366,0.06595261739253794,[0.         0.54339623 1.        ],[0.         0.47744361 1.        ],0,6
421,1.5,0.03590580224145268,0.5159010600706714,0.03590580224145268,[0.        0.5509434 1.       ],[0.         0.51503759 1.        ],1,6
422,1.5,0.13020286565470274,0.5562913907284768,0.13020286565470274,[0.         0.63396226 1.        ],[0.        0.5037594 1.       ],2,6
423,1.5,0.07341466874734004,0.5363984674329502,0.07341466874734004,[0.         0.52830189 1.        ],[0.         0.45488722 1.        ],3,6
424,1.5,0.05121293800539084,0.5205047318611987,0.05121293800539084,[0.         0.62264151 1.        ],[0.         0.57142857 1.        ],4,6
425,1.5,0.09224003404738262,0.5461538461538461,0.09224003404738262,[0.         0.53584906 1.        ],[0.         0.44360902 1.        ],5,6
426,1.5,0.0882110937721663,0.5515695067264574,0.0882110937721663,[0.         0.46415094 1.        ],[0.         0.37593985 1.        ],6,6
427,1.5,0.10727762803234503,0.5546875,0.10727762803234503,[0.         0.53584906 1.        ],[0.         0.42857143 1.        ],7,6
428,1.5,0.1111079585756845,0.5547169811320755,0.1111079585756845,[0.         0.55471698 1.        ],[0.         0.44360902 1.        ],8,6
429,1.5,0.07314512696836434,0.5426008968609866,0.07314512696836434,[0.         0.45660377 1.        ],[0.         0.38345865 1.        ],9,6
430,2.0,0.0396935735565328,0.5174825174825175,0.0396935735565328,[0.         0.55849057 1.        ],[0.         0.51879699 1.        ],0,6
431,2.0,0.0471981841395942,0.5212765957446809,0.0471981841395942,[0.         0.55471698 1.        ],[0.        0.5075188 1.       ],1,6
432,2.0,0.0394240317775571,0.5201612903225806,0.0394240317775571,[0.         0.48679245 1.        ],[0.         0.44736842 1.        ],2,6
433,2.0,0.05456093062845796,0.5271317829457365,0.05456093062845796,[0.         0.51320755 1.        ],[0.         0.45864662 1.        ],3,6
434,2.0,0.14521208682082565,0.564625850340136,0.14521208682082565,[0.         0.62641509 1.        ],[0.         0.48120301 1.        ],4,6
435,2.0,0.09258050787345717,0.538961038961039,0.09258050787345717,[0.         0.62641509 1.        ],[0.         0.53383459 1.        ],5,6
436,2.0,0.009249538941693891,0.5041322314049587,0.009249538941693891,[0.         0.46037736 1.        ],[0.         0.45112782 1.        ],6,6
437,2.0,0.020740530571712323,0.5092936802973977,0.020740530571712323,[0.         0.51698113 1.        ],[0.        0.4962406 1.       ],7,6
438,2.0,0.06199460916442051,0.5327868852459017,0.06199460916442051,[0.         0.49056604 1.        ],[0.         0.42857143 1.        ],8,6
439,2.0,0.06209391403035891,0.5310077519379846,0.06209391403035891,[0.         0.51698113 1.        ],[0.         0.45488722 1.        ],9,6
440,2.5,0.054404880124840405,0.5296610169491526,0.054404880124840405,[0.         0.47169811 1.        ],[0.         0.41729323 1.        ],0,6
441,2.5,0.02448574265853315,0.5112781954887218,0.02448574265853315,[0.         0.51320755 1.        ],[0.        0.4887218 1.       ],1,6
442,2.5,0.09604199177188255,0.5471698113207547,0.09604199177188255,[0.         0.54716981 1.        ],[0.         0.45112782 1.        ],2,6
443,2.5,0.11510852603206123,0.5503355704697986,0.11510852603206123,[0.         0.61886792 1.        ],[0.        0.5037594 1.       ],3,6
444,2.5,0.13004681515108524,0.5607142857142857,0.13004681515108524,[0.         0.59245283 1.        ],[0.         0.46240602 1.        ],4,6
445,2.5,0.11883955170946231,0.552901023890785,0.11883955170946231,[0.         0.61132075 1.        ],[0.        0.4924812 1.       ],5,6
446,2.5,0.11508015321322174,0.5510204081632653,0.11508015321322174,[0.         0.61132075 1.        ],[0.        0.4962406 1.       ],6,6
447,2.5,0.12963540927791178,0.5765765765765766,0.12963540927791178,[0.         0.48301887 1.        ],[0.         0.35338346 1.        ],7,6
448,2.5,0.10017023691303728,0.5411392405063291,0.10017023691303728,[0.         0.64528302 1.        ],[0.         0.54511278 1.        ],8,6
449,2.5,-0.05117037877713149,0.4681818181818182,-0.05117037877713149,[0.         0.38867925 1.        ],[0.         0.43984962 1.        ],9,6
450,3.0,0.1261881117889062,0.5617977528089888,0.1261881117889062,[0.         0.56603774 1.        ],[0.         0.43984962 1.        ],0,6
451,3.0,-0.013094055894453116,0.49280575539568344,-0.013094055894453116,[0.         0.51698113 1.        ],[0.         0.53007519 1.        ],1,6
452,3.0,0.09956022130798697,0.5565217391304348,0.09956022130798697,[0.         0.48301887 1.        ],[0.         0.38345865 1.        ],2,6
453,3.0,0.07324443183430274,0.540084388185654,0.07324443183430274,[0.         0.48301887 1.        ],[0.         0.40977444 1.        ],3,6
454,3.0,0.14475812171939284,0.5826086956521739,0.14475812171939284,[0.         0.50566038 1.        ],[0.         0.36090226 1.        ],4,6
455,3.0,0.062320896581075313,0.5275862068965518,0.062320896581075313,[0.         0.57735849 1.        ],[0.         0.51503759 1.        ],5,6
456,3.0,-0.0317633706908782,0.4850498338870432,-0.0317633706908782,[0.        0.5509434 1.       ],[0.         0.58270677 1.        ],6,6
457,3.0,0.0244573698396936,0.5114503816793893,0.0244573698396936,[0.         0.50566038 1.        ],[0.         0.48120301 1.        ],7,6
458,3.0,0.005561072492552166,0.5019762845849802,0.005561072492552166,[0.         0.47924528 1.        ],[0.         0.47368421 1.        ],8,6
459,3.0,0.058221024258760135,0.5308641975308642,0.058221024258760135,[0.         0.48679245 1.        ],[0.         0.42857143 1.        ],9,6
460,3.5,0.03972194637537241,0.5172413793103449,0.03972194637537241,[0.         0.56603774 1.        ],[0.         0.52631579 1.        ],0,6
461,3.5,-0.028117463469995774,0.4859154929577465,-0.028117463469995774,[0.         0.52075472 1.        ],[0.         0.54887218 1.        ],1,6
462,3.5,0.11472549297772733,0.5614754098360656,0.11472549297772733,[0.         0.51698113 1.        ],[0.         0.40225564 1.        ],2,6
463,3.5,0.08089090651156194,0.541501976284585,0.08089090651156194,[0.         0.51698113 1.        ],[0.         0.43609023 1.        ],3,6
464,3.5,0.06976876152645767,0.5323741007194245,0.06976876152645767,[0.         0.55849057 1.        ],[0.        0.4887218 1.       ],4,6
465,3.5,0.06974038870761812,0.5328467153284672,0.06974038870761812,[0.        0.5509434 1.       ],[0.         0.48120301 1.        ],5,6
466,3.5,0.046815151085260354,0.5263157894736842,0.046815151085260354,[0.         0.45283019 1.        ],[0.         0.40601504 1.        ],6,6
467,3.5,0.02791885373811892,0.5159817351598174,0.02791885373811892,[0.         0.42641509 1.        ],[0.         0.39849624 1.        ],7,6
468,3.5,-0.051000141864094184,0.4713114754098361,-0.051000141864094184,[0.         0.43396226 1.        ],[0.         0.48496241 1.        ],8,6
469,3.5,0.06220740530571711,0.5291970802919708,0.06220740530571711,[0.         0.54716981 1.        ],[0.         0.48496241 1.        ],9,6
470,5.0,0.06203716839267981,0.532,0.06203716839267981,[0.         0.50188679 1.        ],[0.         0.43984962 1.        ],0,6
471,5.0,-0.009178606894595043,0.49498327759197325,-0.009178606894595043,[0.         0.55849057 1.        ],[0.         0.56766917 1.        ],1,6
472,5.0,0.05080153213221733,0.525096525096525,0.05080153213221733,[0.         0.51320755 1.        ],[0.         0.46240602 1.        ],2,6
473,5.0,0.1035749751737835,0.5509433962264151,0.1035749751737835,[0.        0.5509434 1.       ],[0.         0.44736842 1.        ],3,6
474,5.0,0.06193786352674141,0.5338983050847458,0.06193786352674141,[0.        0.4754717 1.       ],[0.         0.41353383 1.        ],4,6
475,5.0,0.11878280607178321,0.5543859649122806,0.11878280607178321,[0.         0.59622642 1.        ],[0.         0.47744361 1.        ],5,6
476,5.0,0.0393247269116187,0.5213675213675214,0.0393247269116187,[0.         0.46037736 1.        ],[0.         0.42105263 1.        ],6,6
477,5.0,0.03566463328131653,0.5180722891566265,0.03566463328131653,[0.         0.48679245 1.        ],[0.         0.45112782 1.        ],7,6
478,5.0,0.08467867782664207,0.54296875,0.08467867782664207,[0.        0.5245283 1.       ],[0.         0.43984962 1.        ],8,6
479,5.0,0.04331110795857568,0.5207547169811321,0.04331110795857568,[0.         0.52075472 1.        ],[0.         0.47744361 1.        ],9,6
480,7.0,0.08081997446446304,0.5432098765432098,0.08081997446446304,[0.         0.49811321 1.        ],[0.         0.41729323 1.        ],0,6
481,7.0,0.027876294509859567,0.5164319248826291,0.027876294509859567,[0.         0.41509434 1.        ],[0.         0.38721805 1.        ],1,6
482,7.0,0.13357923109660946,0.5708502024291497,0.13357923109660946,[0.         0.53207547 1.        ],[0.         0.39849624 1.        ],2,6
483,7.0,0.07728755851893887,0.5362318840579711,0.07728755851893887,[0.         0.55849057 1.        ],[0.         0.48120301 1.        ],3,6
484,7.0,0.0883813306852036,0.5465587044534413,0.0883813306852036,[0.         0.50943396 1.        ],[0.         0.42105263 1.        ],4,6
485,7.0,0.10354660235494395,0.5517241379310345,0.10354660235494395,[0.         0.54339623 1.        ],[0.         0.43984962 1.        ],5,6
486,7.0,0.11848489147396796,0.5637860082304527,0.11848489147396796,[0.         0.51698113 1.        ],[0.         0.39849624 1.        ],6,6
487,7.0,0.07310256774010498,0.543778801843318,0.07310256774010498,[0.         0.44528302 1.        ],[0.         0.37218045 1.        ],7,6
488,7.0,0.11100865370974605,0.5577689243027888,0.11100865370974605,[0.         0.52830189 1.        ],[0.         0.41729323 1.        ],8,6
489,7.0,0.06571144843240179,0.5358649789029536,0.06571144843240179,[0.         0.47924528 1.        ],[0.         0.41353383 1.        ],9,6
490,9.0,0.024613420343311043,0.5105633802816901,0.024613420343311043,[0.         0.54716981 1.        ],[0.         0.52255639 1.        ],0,6
491,9.0,0.058249397077599685,0.5303643724696356,0.058249397077599685,[0.         0.49433962 1.        ],[0.         0.43609023 1.        ],1,6
492,9.0,0.07727337210951907,0.5364963503649635,0.07727337210951907,[0.         0.55471698 1.        ],[0.         0.47744361 1.        ],2,6
493,9.0,0.05068804085685913,0.5267489711934157,0.05068804085685913,[0.         0.48301887 1.        ],[0.         0.43233083 1.        ],3,6
494,9.0,0.07307419492126543,0.5446009389671361,0.07307419492126543,[0.         0.43773585 1.        ],[0.         0.36466165 1.        ],4,6
495,9.0,0.0815576677542913,0.5302593659942363,0.0815576677542913,[0.         0.69433962 1.        ],[0.         0.61278195 1.        ],5,6
496,9.0,0.03929635409277915,0.5217391304347826,0.03929635409277915,[0.         0.45283019 1.        ],[0.         0.41353383 1.        ],6,6
497,9.0,0.0963399063696978,0.5407166123778502,0.0963399063696978,[0.         0.62641509 1.        ],[0.         0.53007519 1.        ],7,6
498,9.0,0.1526315789473684,0.5719424460431655,0.1526315789473684,[0.  0.6 1. ],[0.         0.44736842 1.        ],8,6
499,9.0,0.06212228684919846,0.5305343511450382,0.06212228684919846,[0.        0.5245283 1.       ],[0.         0.46240602 1.        ],9,6
500,0.5,0.09563058589870904,0.5603864734299517,0.09563058589870904,[0.         0.43773585 1.        ],[0.         0.34210526 1.        ],0,7
501,0.5,-0.04339622641509433,0.4763779527559055,-0.04339622641509433,[0.         0.45660377 1.        ],[0.  0.5 1. ],1,7
502,0.5,-0.04352390409987228,0.4745762711864407,-0.04352390409987228,[0.         0.42264151 1.        ],[0.         0.46616541 1.        ],2,7
503,0.5,0.0809760249680806,0.539622641509434,0.0809760249680806,[0.         0.53962264 1.        ],[0.         0.45864662 1.        ],3,7
504,0.5,0.050461058306142725,0.5308056872037915,0.050461058306142725,[0.         0.42264151 1.        ],[0.         0.37218045 1.        ],4,7
505,0.5,0.027847921691020017,0.5167464114832536,0.027847921691020017,[0.         0.40754717 1.        ],[0.         0.37969925 1.        ],5,7
506,0.5,0.06932898283444461,0.5416666666666666,0.06932898283444461,[0.         0.44150943 1.        ],[0.         0.37218045 1.        ],6,7
507,0.5,0.06975457511703786,0.532608695652174,0.06975457511703786,[0.         0.55471698 1.        ],[0.         0.48496241 1.        ],7,7
508,0.5,0.02789048091927937,0.5162790697674419,0.02789048091927937,[0.         0.41886792 1.        ],[0.         0.39097744 1.        ],8,7
509,0.5,0.09178606894594982,0.5612244897959183,0.09178606894594982,[0.         0.41509434 1.        ],[0.         0.32330827 1.        ],9,7
510,1.0,0.03553695559653852,0.5194805194805194,0.03553695559653852,[0.         0.45283019 1.        ],[0.         0.41729323 1.        ],0,7
511,1.0,0.05853312526599519,0.5261324041811847,0.05853312526599519,[0.         0.56981132 1.        ],[0.        0.5112782 1.       ],1,7
512,1.0,0.061781813023123855,0.5373831775700935,0.061781813023123855,[0.         0.43396226 1.        ],[0.         0.37218045 1.        ],2,7
513,1.0,0.09216910200028372,0.548,0.09216910200028372,[0.         0.51698113 1.        ],[0.         0.42481203 1.        ],3,7
514,1.0,0.0540785927081856,0.5368421052631579,0.0540785927081856,[0.         0.38490566 1.        ],[0.         0.33082707 1.        ],4,7
515,1.0,0.07713150801532132,0.5393700787401575,0.07713150801532132,[0.         0.51698113 1.        ],[0.         0.43984962 1.        ],5,7
516,1.0,0.02816002269825507,0.5138339920948617,0.02816002269825507,[0.         0.49056604 1.        ],[0.         0.46240602 1.        ],6,7
517,1.0,0.10360334799262305,0.550185873605948,0.10360334799262305,[0.         0.55849057 1.        ],[0.         0.45488722 1.        ],7,7
518,1.0,-0.02444318343027385,0.4870848708487085,-0.02444318343027385,[0.         0.49811321 1.        ],[0.         0.52255639 1.        ],8,7
519,1.0,0.09997162718116043,0.5451388888888888,0.09997162718116043,[0.         0.59245283 1.        ],[0.        0.4924812 1.       ],9,7
520,1.5,0.04363739537523048,0.5176848874598071,0.04363739537523048,[0.         0.60754717 1.        ],[0.         0.56390977 1.        ],0,7
521,1.5,0.08462193218896297,0.5443548387096774,0.08462193218896297,[0.         0.50943396 1.        ],[0.         0.42481203 1.        ],1,7
522,1.5,0.03928216768335935,0.5219298245614035,0.03928216768335935,[0.        0.4490566 1.       ],[0.         0.40977444 1.        ],2,7
523,1.5,0.05836288835295789,0.5285171102661597,0.05836288835295789,[0.        0.5245283 1.       ],[0.         0.46616541 1.        ],3,7
524,1.5,0.06974038870761812,0.5328467153284672,0.06974038870761812,[0.        0.5509434 1.       ],[0.         0.48120301 1.        ],4,7
525,1.5,0.1031210100723507,0.5671641791044776,0.1031210100723507,[0.         0.43018868 1.        ],[0.         0.32706767 1.        ],5,7
526,1.5,-0.0017165555397928856,0.4982698961937716,-0.0017165555397928856,[0.         0.54339623 1.        ],[0.         0.54511278 1.        ],6,7
527,1.5,0.042928074904241775,0.5260663507109005,0.042928074904241775,[0.         0.41886792 1.        ],[0.         0.37593985 1.        ],7,7
528,1.5,0.10744786494538233,0.55,0.10744786494538233,[0.         0.58113208 1.        ],[0.         0.47368421 1.        ],8,7
529,1.5,0.06206554121151936,0.531496062992126,0.06206554121151936,[0.         0.50943396 1.        ],[0.         0.44736842 1.        ],9,7
530,2.0,0.06602354943963684,0.5302491103202847,0.06602354943963684,[0.         0.56226415 1.        ],[0.        0.4962406 1.       ],0,7
531,2.0,0.1525180876720102,0.5763358778625954,0.1525180876720102,[0.         0.56981132 1.        ],[0.         0.41729323 1.        ],1,7
532,2.0,0.06969782947935876,0.5335820895522388,0.06969782947935876,[0.         0.53962264 1.        ],[0.         0.46992481 1.        ],2,7
533,2.0,0.07723081288125977,0.5373134328358209,0.07723081288125977,[0.         0.54339623 1.        ],[0.         0.46616541 1.        ],3,7
534,2.0,0.04701376081713721,0.5234375,0.04701376081713721,[0.         0.50566038 1.        ],[0.         0.45864662 1.        ],4,7
535,2.0,0.0319761668321748,0.5153846153846153,0.0319761668321748,[0.         0.50566038 1.        ],[0.         0.47368421 1.        ],5,7
536,2.0,0.07715988083416087,0.5387596899224806,0.07715988083416087,[0.        0.5245283 1.       ],[0.         0.44736842 1.        ],6,7
537,2.0,0.07718825365300042,0.5381679389312977,0.07718825365300042,[0.         0.53207547 1.        ],[0.         0.45488722 1.        ],7,7
538,2.0,0.06205135480209961,0.5317460317460317,0.06205135480209961,[0.         0.50566038 1.        ],[0.         0.44360902 1.        ],8,7
539,2.0,0.11886792452830186,0.5521885521885522,0.11886792452830186,[0.         0.61886792 1.        ],[0.  0.5 1. ],9,7
540,2.5,0.07331536388140164,0.5384615384615384,0.07331536388140164,[0.         0.50188679 1.        ],[0.         0.42857143 1.        ],0,7
541,2.5,0.07315931337778409,0.5422222222222223,0.07315931337778409,[0.         0.46037736 1.        ],[0.         0.38721805 1.        ],1,7
542,2.5,0.03193360760391545,0.515748031496063,0.03193360760391545,[0.         0.49433962 1.        ],[0.         0.46240602 1.        ],2,7
543,2.5,0.013023123847354268,0.5061728395061729,0.013023123847354268,[0.         0.46415094 1.        ],[0.         0.45112782 1.        ],3,7
544,2.5,0.058618243722513785,0.5250836120401338,0.058618243722513785,[0.         0.59245283 1.        ],[0.         0.53383459 1.        ],4,7
545,2.5,0.14132501063980707,0.5667870036101083,0.14132501063980707,[0.         0.59245283 1.        ],[0.         0.45112782 1.        ],5,7
546,2.5,0.02064122570577387,0.5098039215686274,0.02064122570577387,[0.         0.49056604 1.        ],[0.         0.46992481 1.        ],6,7
547,2.5,0.03206128528869345,0.5147058823529411,0.03206128528869345,[0.         0.52830189 1.        ],[0.        0.4962406 1.       ],7,7
548,2.5,0.11102284011916586,0.5573122529644269,0.11102284011916586,[0.         0.53207547 1.        ],[0.         0.42105263 1.        ],8,7
549,2.5,0.05468860831323591,0.5253623188405797,0.05468860831323591,[0.         0.54716981 1.        ],[0.        0.4924812 1.       ],9,7
550,3.0,-0.005844800680947615,0.4957983193277311,-0.005844800680947615,[0.         0.44528302 1.        ],[0.         0.45112782 1.        ],0,7
551,3.0,0.06617959994325429,0.528052805280528,0.06617959994325429,[0.         0.60377358 1.        ],[0.         0.53759398 1.        ],1,7
552,3.0,-0.01682508157185414,0.4911660777385159,-0.01682508157185414,[0.        0.5245283 1.       ],[0.         0.54135338 1.        ],2,7
553,3.0,0.14132501063980707,0.5667870036101083,0.14132501063980707,[0.         0.59245283 1.        ],[0.         0.45112782 1.        ],3,7
554,3.0,0.10732018726060433,0.5534351145038168,0.10732018726060433,[0.         0.54716981 1.        ],[0.         0.43984962 1.        ],4,7
555,3.0,0.13763654419066534,0.5625,0.13763654419066534,[0.         0.61132075 1.        ],[0.         0.47368421 1.        ],5,7
556,3.0,0.11879699248120301,0.554006968641115,0.11879699248120301,[0.  0.6 1. ],[0.         0.48120301 1.        ],6,7
557,3.0,0.0739395658958717,0.5283582089552239,0.0739395658958717,[0.         0.66792453 1.        ],[0.         0.59398496 1.        ],7,7
558,3.0,0.10709320470988792,0.5608695652173913,0.10709320470988792,[0.         0.48679245 1.        ],[0.         0.37969925 1.        ],8,7
559,3.0,0.08074904241736419,0.5450643776824035,0.08074904241736419,[0.         0.47924528 1.        ],[0.         0.39849624 1.        ],9,7
560,3.5,0.09229677968506173,0.5447761194029851,0.09229677968506173,[0.        0.5509434 1.       ],[0.         0.45864662 1.        ],0,7
561,3.5,0.06951340615690171,0.5371900826446281,0.06951340615690171,[0.         0.49056604 1.        ],[0.         0.42105263 1.        ],1,7
562,3.5,0.08057880550432689,0.5502392344497608,0.08057880550432689,[0.         0.43396226 1.        ],[0.         0.35338346 1.        ],2,7
563,3.5,0.07345722797559939,0.5355805243445693,0.07345722797559939,[0.         0.53962264 1.        ],[0.         0.46616541 1.        ],3,7
564,3.5,0.10723506880408568,0.556,0.10723506880408568,[0.        0.5245283 1.       ],[0.         0.41729323 1.        ],4,7
565,3.5,0.07340048233792029,0.5366795366795367,0.07340048233792029,[0.        0.5245283 1.       ],[0.         0.45112782 1.        ],5,7
566,3.5,0.06589587175485884,0.532319391634981,0.06589587175485884,[0.         0.52830189 1.        ],[0.         0.46240602 1.        ],6,7
567,3.5,0.10733437367002413,0.553030303030303,0.10733437367002413,[0.        0.5509434 1.       ],[0.         0.44360902 1.        ],7,7
568,3.5,0.1036317208114626,0.5494505494505495,0.1036317208114626,[0.         0.56603774 1.        ],[0.         0.46240602 1.        ],8,7
569,3.5,0.020783089799971566,0.509090909090909,0.020783089799971566,[0.         0.52830189 1.        ],[0.        0.5075188 1.       ],9,7
570,5.0,0.12279755993757979,0.55,0.12279755993757979,[0.         0.66415094 1.        ],[0.         0.54135338 1.        ],0,7
571,5.0,0.09236771173216057,0.5431654676258992,0.09236771173216057,[0.         0.56981132 1.        ],[0.         0.47744361 1.        ],1,7
572,5.0,0.09958859412682652,0.5555555555555556,0.09958859412682652,[0.         0.49056604 1.        ],[0.         0.39097744 1.        ],2,7
573,5.0,0.03572137891899563,0.5175097276264592,0.03572137891899563,[0.         0.50188679 1.        ],[0.         0.46616541 1.        ],3,7
574,5.0,0.0321889629734714,0.5137931034482759,0.0321889629734714,[0.         0.56226415 1.        ],[0.         0.53007519 1.        ],4,7
575,5.0,0.09211235636260462,0.5495867768595041,0.09211235636260462,[0.         0.50188679 1.        ],[0.         0.40977444 1.        ],5,7
576,5.0,0.07744360902255631,0.5335570469798657,0.07744360902255631,[0.  0.6 1. ],[0.         0.52255639 1.        ],6,7
577,5.0,0.06572563484182153,0.5355648535564853,0.06572563484182153,[0.         0.48301887 1.        ],[0.         0.41729323 1.        ],7,7
578,5.0,0.0961271102284012,0.5451263537906137,0.0961271102284012,[0.         0.56981132 1.        ],[0.         0.47368421 1.        ],8,7
579,5.0,0.0885941268265002,0.5415162454873647,0.0885941268265002,[0.         0.56603774 1.        ],[0.         0.47744361 1.        ],9,7
580,7.0,0.0957724499929068,0.5550660792951542,0.0957724499929068,[0.        0.4754717 1.       ],[0.         0.37969925 1.        ],0,7
581,7.0,0.09621222868491985,0.5432525951557093,0.09621222868491985,[0.         0.59245283 1.        ],[0.        0.4962406 1.       ],1,7
582,7.0,0.024187828060717842,0.5133928571428571,0.024187828060717842,[0.         0.43396226 1.        ],[0.         0.40977444 1.        ],2,7
583,7.0,0.00913604766633569,0.504424778761062,0.00913604766633569,[0.         0.43018868 1.        ],[0.         0.42105263 1.        ],3,7
584,7.0,0.16405163853028798,0.5728813559322034,0.16405163853028798,[0.         0.63773585 1.        ],[0.         0.47368421 1.        ],4,7
585,7.0,0.12221591715136898,0.5672268907563025,0.12221591715136898,[0.         0.50943396 1.        ],[0.         0.38721805 1.        ],5,7
586,7.0,0.14123989218328842,0.569811320754717,0.14123989218328842,[0.         0.56981132 1.        ],[0.         0.42857143 1.        ],6,7
587,7.0,0.05817846503050078,0.5316455696202531,0.05817846503050078,[0.        0.4754717 1.       ],[0.         0.41729323 1.        ],7,7
588,7.0,0.05074478649453823,0.5258964143426295,0.05074478649453823,[0.         0.49811321 1.        ],[0.         0.44736842 1.        ],8,7
589,7.0,0.0319194211944957,0.5158730158730159,0.0319194211944957,[0.         0.49056604 1.        ],[0.         0.45864662 1.        ],9,7
590,9.0,0.06586749893601929,0.5328185328185329,0.06586749893601929,[0.         0.52075472 1.        ],[0.         0.45488722 1.        ],0,7
591,9.0,0.05829195630585898,0.5296442687747036,0.05829195630585898,[0.         0.50566038 1.        ],[0.         0.44736842 1.        ],1,7
592,9.0,0.058490566037735836,0.5266903914590747,0.058490566037735836,[0.         0.55849057 1.        ],[0.  0.5 1. ],2,7
593,9.0,0.03956589587175485,0.5186567164179104,0.03956589587175485,[0.        0.5245283 1.       ],[0.         0.48496241 1.        ],3,7
594,9.0,0.07367002411689594,0.531986531986532,0.07367002411689594,[0.         0.59622642 1.        ],[0.         0.52255639 1.        ],4,7
595,9.0,0.14891473967938712,0.5684210526315789,0.14891473967938712,[0.         0.61132075 1.        ],[0.         0.46240602 1.        ],5,7
596,9.0,0.05121293800539084,0.5205047318611987,0.05121293800539084,[0.         0.62264151 1.        ],[0.         0.57142857 1.        ],6,7
597,9.0,0.144999290679529,0.571969696969697,0.144999290679529,[0.         0.56981132 1.        ],[0.         0.42481203 1.        ],7,7
598,9.0,0.06176762661370411,0.5377358490566038,0.06176762661370411,[0.         0.43018868 1.        ],[0.         0.36842105 1.        ],8,7
599,9.0,0.04707050645481631,0.5227272727272727,0.04707050645481631,[0.         0.52075472 1.        ],[0.         0.47368421 1.        ],9,7
600,0.5,0.09536104411973328,0.5739644970414202,0.09536104411973328,[0.         0.36603774 1.        ],[0.         0.27067669 1.        ],0,8
601,0.5,0.08072066959852464,0.5458515283842795,0.08072066959852464,[0.         0.47169811 1.        ],[0.         0.39097744 1.        ],1,8
602,0.5,0.10732018726060433,0.5534351145038168,0.10732018726060433,[0.         0.54716981 1.        ],[0.         0.43984962 1.        ],2,8
603,0.5,0.1107532983401901,0.5674418604651162,0.1107532983401901,[0.         0.46037736 1.        ],[0.         0.34962406 1.        ],3,8
604,0.5,0.10320612852886935,0.5633802816901409,0.10320612852886935,[0.         0.45283019 1.        ],[0.         0.34962406 1.        ],4,8
605,0.5,0.012767768477798314,0.5072463768115942,0.012767768477798314,[0.         0.39622642 1.        ],[0.         0.38345865 1.        ],5,8
606,0.5,0.08449425450418502,0.5478260869565217,0.08449425450418502,[0.        0.4754717 1.       ],[0.         0.39097744 1.        ],6,8
607,0.5,0.06189530429848206,0.5347826086956522,0.06189530429848206,[0.         0.46415094 1.        ],[0.         0.40225564 1.        ],7,8
608,0.5,0.06955596538516101,0.5362903225806451,0.06955596538516101,[0.         0.50188679 1.        ],[0.         0.43233083 1.        ],8,8
609,0.5,0.009121861256915886,0.5044642857142857,0.009121861256915886,[0.         0.42641509 1.        ],[0.         0.41729323 1.        ],9,8
610,1.0,0.03580649737551428,0.516728624535316,0.03580649737551428,[0.        0.5245283 1.       ],[0.        0.4887218 1.       ],0,8
611,1.0,0.12208823946659103,0.5727272727272728,0.12208823946659103,[0.        0.4754717 1.       ],[0.         0.35338346 1.        ],1,8
612,1.0,0.08089090651156194,0.541501976284585,0.08089090651156194,[0.         0.51698113 1.        ],[0.         0.43609023 1.        ],2,8
613,1.0,0.08483472833025962,0.539568345323741,0.08483472833025962,[0.         0.56603774 1.        ],[0.         0.48120301 1.        ],3,8
614,1.0,-0.001986097318768587,0.49800796812749004,-0.001986097318768587,[0.         0.47169811 1.        ],[0.         0.47368421 1.        ],4,8
615,1.0,0.09202723790608597,0.5521739130434783,0.09202723790608597,[0.         0.47924528 1.        ],[0.         0.38721805 1.        ],5,8
616,1.0,0.0810185841963399,0.5387453874538746,0.0810185841963399,[0.        0.5509434 1.       ],[0.         0.46992481 1.        ],6,8
617,1.0,-0.0020286565470279405,0.49795918367346936,-0.0020286565470279405,[0.         0.46037736 1.        ],[0.         0.46240602 1.        ],7,8
618,1.0,0.0393105405021989,0.521551724137931,0.0393105405021989,[0.         0.45660377 1.        ],[0.         0.41729323 1.        ],8,8
619,1.0,-0.021109377216626424,0.4857142857142857,-0.021109377216626424,[0.         0.38490566 1.        ],[0.         0.40601504 1.        ],9,8
620,1.5,0.09194211944956732,0.555045871559633,0.09194211944956732,[0.         0.45660377 1.        ],[0.         0.36466165 1.        ],0,8
621,1.5,0.0016030642644346837,0.5,0.0016030642644346837,[0.         0.42641509 1.        ],[0.         0.42481203 1.        ],1,8
622,1.5,0.09626897432259895,0.5420875420875421,0.09626897432259895,[0.         0.60754717 1.        ],[0.        0.5112782 1.       ],2,8
623,1.5,0.08474960987374097,0.5413533834586466,0.08474960987374097,[0.         0.54339623 1.        ],[0.         0.45864662 1.        ],3,8
624,1.5,0.0810327706057597,0.5384615384615384,0.0810327706057597,[0.         0.55471698 1.        ],[0.         0.47368421 1.        ],4,8
625,1.5,0.10734856007944388,0.5526315789473685,0.10734856007944388,[0.         0.55471698 1.        ],[0.         0.44736842 1.        ],5,8
626,1.5,0.09621222868491985,0.5432525951557093,0.09621222868491985,[0.         0.59245283 1.        ],[0.        0.4962406 1.       ],6,8
