,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
481,2.0,0.2391261171797418,0.6225071225071226,[0.         0.60754717 1.        ],[0.         0.36842105 1.        ],1,6
482,2.0,0.24328273513973608,0.6028129833691052,[0.         0.71320755 1.        ],[0.         0.46992481 1.        ],2,6
483,2.0,0.292083983543765,0.6331776607718081,[0.         0.69433962 1.        ],[0.         0.40225564 1.        ],3,6
484,2.0,0.21292381898141577,0.600194929171284,[0.         0.63773585 1.        ],[0.         0.42481203 1.        ],4,6
485,2.0,0.31844233224570856,0.6456897335046796,[0.         0.70566038 1.        ],[0.         0.38721805 1.        ],5,6
486,2.0,0.3147822386154064,0.6369370147743122,[0.         0.73207547 1.        ],[0.         0.41729323 1.        ],6,6
487,2.0,0.2807206695985246,0.6320820206119506,[0.         0.67169811 1.        ],[0.         0.39097744 1.        ],7,6
488,2.0,0.24325436232089653,0.6041269417151462,[0.         0.70566038 1.        ],[0.         0.46240602 1.        ],8,6
489,2.0,0.23186267555681656,0.6035951523756401,[0.        0.6754717 1.       ],[0.         0.44360902 1.        ],9,6
490,2.5,0.21302312384735422,0.5955021878498015,[0.         0.66415094 1.        ],[0.         0.45112782 1.        ],0,6
491,2.5,0.2767768477798269,0.6428885308334554,[0.         0.62264151 1.        ],[0.         0.34586466 1.        ],1,6
492,2.5,0.23563626046247693,0.6049273531269741,[0.         0.67924528 1.        ],[0.         0.44360902 1.        ],2,6
493,2.5,0.23931054050219885,0.6114215511433441,[0.         0.65660377 1.        ],[0.         0.41729323 1.        ],3,6
494,2.5,0.2845510001418641,0.629744624699216,[0.         0.69056604 1.        ],[0.         0.40601504 1.        ],4,6
495,2.5,0.2394098453681373,0.6062506295960511,[0.         0.68301887 1.        ],[0.         0.44360902 1.        ],5,6
496,2.5,0.23576393814725488,0.5990063029465381,[0.         0.71320755 1.        ],[0.         0.47744361 1.        ],6,6
497,2.5,0.14868775712867072,0.5779940765876381,[0.        0.5509434 1.       ],[0.         0.40225564 1.        ],7,6
498,2.5,0.25790892325152504,0.6357932476844936,[0.         0.60377358 1.        ],[0.         0.34586466 1.        ],8,6
499,2.5,0.23217477656405172,0.5903539959808317,[0.         0.75849057 1.        ],[0.         0.52631579 1.        ],9,6
500,3.0,0.19402752163427434,0.5943150316521164,[0.         0.61132075 1.        ],[0.         0.41729323 1.        ],0,6
501,3.0,0.24324017591147679,0.6047967141774442,[0.         0.70188679 1.        ],[0.         0.45864662 1.        ],1,6
502,3.0,0.2395091502340757,0.6015421072257707,[0.         0.70943396 1.        ],[0.         0.46992481 1.        ],2,6
503,3.0,0.18663640232657114,0.5845327439087078,[0.         0.64528302 1.        ],[0.         0.45864662 1.        ],3,6
504,3.0,0.2771740672435806,0.6175034280353149,[0.         0.72830189 1.        ],[0.         0.45112782 1.        ],4,6
505,3.0,0.26949921974748187,0.6220463335346346,[0.         0.68679245 1.        ],[0.         0.41729323 1.        ],5,6
506,3.0,0.2584338204000567,0.6051947751972004,[0.         0.74339623 1.        ],[0.         0.48496241 1.        ],6,6
507,3.0,0.2769896439211235,0.6280579786187446,[0.         0.67924528 1.        ],[0.         0.40225564 1.        ],7,6
508,3.0,0.27293233082706764,0.6472019464720195,[0.  0.6 1. ],[0.         0.32706767 1.        ],8,6
509,3.0,0.2470988792736558,0.6021487719627483,[0.         0.72830189 1.        ],[0.         0.48120301 1.        ],9,6
510,3.5,0.25846219321889635,0.6039315907768487,[0.        0.7509434 1.       ],[0.        0.4924812 1.       ],0,6
511,3.5,0.2093346573982125,0.5904876373626373,[0.         0.68301887 1.        ],[0.         0.47368421 1.        ],1,6
512,3.5,0.186835012058448,0.5772434017595308,[0.         0.69811321 1.        ],[0.        0.5112782 1.       ],2,6
513,3.5,0.3112214498510428,0.6236389458734417,[0.         0.78490566 1.        ],[0.         0.47368421 1.        ],3,6
514,3.5,0.23216059015463186,0.5908813239295829,[0.         0.75471698 1.        ],[0.         0.52255639 1.        ],4,6
515,3.5,0.22428713292665625,0.6022771380514944,[0.         0.66037736 1.        ],[0.         0.43609023 1.        ],5,6
516,3.5,0.19404170804369414,0.5936361893808701,[0.         0.61509434 1.        ],[0.         0.42105263 1.        ],6,6
517,3.5,0.22055610724925517,0.5988781052444128,[0.         0.66792453 1.        ],[0.         0.44736842 1.        ],7,6
518,3.5,0.2769470846928642,0.6307708796656039,[0.         0.66792453 1.        ],[0.         0.39097744 1.        ],8,6
519,3.5,0.2774152362037169,0.6060869093473662,[0.         0.79245283 1.        ],[0.         0.51503759 1.        ],9,6
520,5.0,0.26962689743225987,0.6150400697285912,[0.         0.72075472 1.        ],[0.         0.45112782 1.        ],0,6
521,5.0,0.24331110795857563,0.6015320680550786,[0.         0.72075472 1.        ],[0.         0.47744361 1.        ],1,6
522,5.0,0.24333948077741518,0.6002829648164821,[0.         0.72830189 1.        ],[0.         0.48496241 1.        ],2,6
523,5.0,0.27287558518938854,0.6521154606563858,[0.         0.58490566 1.        ],[0.         0.31203008 1.        ],3,6
524,5.0,0.23574975173783513,0.5996306865872083,[0.         0.70943396 1.        ],[0.         0.47368421 1.        ],4,6
525,5.0,0.29622641509433967,0.6142649199417759,[0.         0.79622642 1.        ],[0.  0.5 1. ],5,6
526,5.0,0.28090509292098165,0.6210167336910684,[0.         0.72075472 1.        ],[0.         0.43984962 1.        ],6,6
527,5.0,0.24688608313235916,0.6125781118600649,[0.         0.67169811 1.        ],[0.         0.42481203 1.        ],7,6
528,5.0,0.20549014044545322,0.5921261845703746,[0.         0.66037736 1.        ],[0.         0.45488722 1.        ],8,6
529,5.0,0.2845935593701234,0.6271437806593908,[0.         0.70188679 1.        ],[0.         0.41729323 1.        ],9,6
530,7.0,0.25802241452688324,0.627746249367871,[0.         0.63396226 1.        ],[0.         0.37593985 1.        ],0,6
531,7.0,0.22057029365867498,0.598221054227523,[0.         0.67169811 1.        ],[0.         0.45112782 1.        ],1,6
532,7.0,0.3038161441339198,0.6145289638059382,[0.         0.81509434 1.        ],[0.        0.5112782 1.       ],2,6
533,7.0,0.29971627181160443,0.630386215238777,[0.        0.7245283 1.       ],[0.         0.42481203 1.        ],3,6
534,7.0,0.2546034898567172,0.6065774314999346,[0.        0.7245283 1.       ],[0.         0.46992481 1.        ],4,6
535,7.0,0.2699673712583346,0.599790246460409,[0.         0.81132075 1.        ],[0.         0.54135338 1.        ],5,6
536,7.0,0.2922258476379628,0.6246776985558474,[0.         0.73207547 1.        ],[0.         0.43984962 1.        ],6,6
537,7.0,0.2843382040005674,0.644541560295963,[0.         0.63396226 1.        ],[0.         0.34962406 1.        ],7,6
538,7.0,0.360065257483331,0.650698839819026,[0.         0.77735849 1.        ],[0.         0.41729323 1.        ],8,6
539,7.0,0.2733579231096609,0.6185361532499168,[0.         0.71320755 1.        ],[0.         0.43984962 1.        ],9,6
540,9.0,0.13799120442615964,0.554185188898916,[0.         0.70566038 1.        ],[0.         0.56766917 1.        ],0,6
541,9.0,0.24718399773017452,0.5985030075528018,[0.        0.7509434 1.       ],[0.        0.5037594 1.       ],1,6
542,9.0,0.2167257767059157,0.6002072756372413,[0.        0.6490566 1.       ],[0.         0.43233083 1.        ],2,6
543,9.0,0.20551851326429277,0.5909108023645468,[0.         0.66792453 1.        ],[0.         0.46240602 1.        ],3,6
544,9.0,0.22830188679245278,0.5929339477726574,[0.         0.72830189 1.        ],[0.  0.5 1. ],4,6
545,9.0,0.22069797134345293,0.5926817353175974,[0.         0.70566038 1.        ],[0.         0.48496241 1.        ],5,6
546,9.0,0.3112498226698823,0.6221875696146135,[0.         0.79245283 1.        ],[0.         0.48120301 1.        ],6,6
547,9.0,0.2320896581075329,0.5936140993362325,[0.         0.73584906 1.        ],[0.        0.5037594 1.       ],7,6
548,9.0,0.2505745495815009,0.618746050313958,[0.         0.65283019 1.        ],[0.         0.40225564 1.        ],8,6
549,9.0,0.2958008228117463,0.6381940854442545,[0.         0.68301887 1.        ],[0.         0.38721805 1.        ],9,6
550,0.5,0.22762093914030357,0.6313118913168017,[0.         0.54716981 1.        ],[0.         0.31954887 1.        ],0,7
551,0.5,0.25823521066817984,0.614986166032873,[0.         0.69056604 1.        ],[0.         0.43233083 1.        ],1,7
552,0.5,0.37835153922542203,0.7091108671789242,[0.         0.64150943 1.        ],[0.         0.26315789 1.        ],2,7
553,0.5,0.22404596396652005,0.6156775998710867,[0.         0.59622642 1.        ],[0.         0.37218045 1.        ],3,7
554,0.5,0.2916867640800113,0.6646697954541815,[0.         0.58867925 1.        ],[0.         0.29699248 1.        ],4,7
555,0.5,0.3405873173499787,0.6999067412736477,[0.         0.59622642 1.        ],[0.        0.2556391 1.       ],5,7
556,0.5,0.2579940417080437,0.6296666001197845,[0.         0.62641509 1.        ],[0.         0.36842105 1.        ],6,7
557,0.5,0.33319619804227546,0.6796823599614426,[0.         0.63018868 1.        ],[0.         0.29699248 1.        ],7,7
558,0.5,0.34088523194779397,0.6687453475470161,[0.        0.6754717 1.       ],[0.         0.33458647 1.        ],8,7
559,0.5,0.20131933607603913,0.6117736015500701,[0.        0.5509434 1.       ],[0.         0.34962406 1.        ],9,7
560,0.7,0.3032628741665484,0.6468462774946075,[0.         0.66792453 1.        ],[0.         0.36466165 1.        ],0,7
561,0.7,0.23530997304582207,0.6239000851546977,[0.         0.59245283 1.        ],[0.         0.35714286 1.        ],1,7
562,0.7,0.2728613987799688,0.6533958592528791,[0.         0.58113208 1.        ],[0.         0.30827068 1.        ],2,7
563,0.7,0.3710171655553979,0.6836509697625099,[0.         0.69056604 1.        ],[0.         0.31954887 1.        ],3,7
564,0.7,0.25406440629876575,0.6398725378403287,[0.         0.58113208 1.        ],[0.         0.32706767 1.        ],4,7
565,0.7,0.2091076748474961,0.6009036144578312,[0.         0.62264151 1.        ],[0.         0.41353383 1.        ],5,7
566,0.7,0.23548020995885938,0.613212565987805,[0.         0.63773585 1.        ],[0.         0.40225564 1.        ],6,7
567,0.7,0.31798836714427575,0.6866516779082356,[0.         0.58490566 1.        ],[0.         0.26691729 1.        ],7,7
568,0.7,0.3333948077741523,0.6614279237817863,[0.         0.68301887 1.        ],[0.         0.34962406 1.        ],8,7
569,0.7,0.37496098737409556,0.6697755681453219,[0.         0.73962264 1.        ],[0.         0.36466165 1.        ],9,7
570,1.0,0.26934316924386437,0.6318728641680327,[0.         0.64528302 1.        ],[0.         0.37593985 1.        ],0,7
571,1.0,0.2918002553553695,0.6542389657913287,[0.         0.61886792 1.        ],[0.         0.32706767 1.        ],1,7
572,1.0,0.29982976308696274,0.6239371371606169,[0.         0.75471698 1.        ],[0.         0.45488722 1.        ],2,7
573,1.0,0.4161866931479642,0.7091108671789242,[0.         0.70566038 1.        ],[0.         0.28947368 1.        ],3,7
574,1.0,0.2655553979287842,0.6314739636741631,[0.         0.63773585 1.        ],[0.         0.37218045 1.        ],4,7
575,1.0,0.344743935309973,0.6627640621023161,[0.         0.70188679 1.        ],[0.         0.35714286 1.        ],5,7
576,1.0,0.22800397219463753,0.6065330363771344,[0.        0.6490566 1.       ],[0.         0.42105263 1.        ],6,7
577,1.0,0.24667328699106256,0.6254038772213247,[0.         0.61509434 1.        ],[0.         0.36842105 1.        ],7,7
578,1.0,0.24282877003830328,0.628879485596398,[0.         0.59245283 1.        ],[0.         0.34962406 1.        ],8,7
579,1.0,0.1453397645056036,0.5618248747812443,[0.         0.66037736 1.        ],[0.         0.51503759 1.        ],9,7
580,1.5,0.32198893460065253,0.6649323469995786,[0.        0.6490566 1.       ],[0.         0.32706767 1.        ],0,7
581,1.5,0.28798411122144985,0.6565874730021598,[0.         0.60377358 1.        ],[0.         0.31578947 1.        ],1,7
582,1.5,0.3032770605759682,0.645789574183693,[0.         0.67169811 1.        ],[0.         0.36842105 1.        ],2,7
583,1.5,0.2584480068094765,0.6045593333180285,[0.         0.74716981 1.        ],[0.        0.4887218 1.       ],3,7
584,1.5,0.19019719109093486,0.5956044896387466,[0.         0.59245283 1.        ],[0.         0.40225564 1.        ],4,7
585,1.5,0.21279614129663782,0.6069594980034227,[0.         0.60377358 1.        ],[0.         0.39097744 1.        ],5,7
586,1.5,0.20154631862675554,0.5986912485933006,[0.         0.61132075 1.        ],[0.         0.40977444 1.        ],6,7
587,1.5,0.2505745495815009,0.618746050313958,[0.         0.65283019 1.        ],[0.         0.40225564 1.        ],7,7
588,1.5,0.25060292240034043,0.6170875588254789,[0.         0.66037736 1.        ],[0.         0.40977444 1.        ],8,7
589,1.5,0.26202298198326,0.6155096935584741,[0.         0.69811321 1.        ],[0.         0.43609023 1.        ],9,7
590,2.0,0.28079160164562345,0.6275930533888582,[0.         0.69056604 1.        ],[0.         0.40977444 1.        ],0,7
591,2.0,0.28855156759824097,0.6181733674180804,[0.         0.75471698 1.        ],[0.         0.46616541 1.        ],1,7
592,2.0,0.1755568165697261,0.5719100470683944,[0.         0.69811321 1.        ],[0.         0.52255639 1.        ],2,7
593,2.0,0.25430557525890196,0.6227035019029106,[0.         0.64528302 1.        ],[0.         0.39097744 1.        ],3,7
594,2.0,0.2846077457795432,0.6263000176273575,[0.         0.70566038 1.        ],[0.         0.42105263 1.        ],4,7
595,2.0,0.17152787629450983,0.5793154117631624,[0.         0.62641509 1.        ],[0.         0.45488722 1.        ],5,7
596,2.0,0.30707901830046813,0.6449910243013691,[0.         0.68301887 1.        ],[0.         0.37593985 1.        ],6,7
597,2.0,0.2958717548588452,0.6335279655808236,[0.         0.70188679 1.        ],[0.         0.40601504 1.        ],7,7
598,2.0,0.2695985246134203,0.616526047287354,[0.         0.71320755 1.        ],[0.         0.44360902 1.        ],8,7
599,2.0,0.28096183855866075,0.6179781974146661,[0.         0.73584906 1.        ],[0.         0.45488722 1.        ],9,7
600,2.5,0.24318343027379768,0.6075650711578524,[0.         0.68679245 1.        ],[0.         0.44360902 1.        ],0,7
601,2.5,0.24321180309263724,0.6061626870107995,[0.         0.69433962 1.        ],[0.         0.45112782 1.        ],1,7
602,2.5,0.21275358206837847,0.6094240226480073,[0.         0.59245283 1.        ],[0.         0.37969925 1.        ],2,7
603,2.5,0.26961271102284007,0.6157782515991471,[0.         0.71698113 1.        ],[0.         0.44736842 1.        ],3,7
604,2.5,0.266080295077316,0.603241005768638,[0.         0.77735849 1.        ],[0.        0.5112782 1.       ],4,7
605,2.5,0.2242587601078167,0.6036889332003988,[0.         0.65283019 1.        ],[0.         0.42857143 1.        ],5,7
606,2.5,0.28448006809476517,0.6343260587061078,[0.         0.67169811 1.        ],[0.         0.38721805 1.        ],6,7
607,2.5,0.217023691303731,0.5875391975096707,[0.         0.72830189 1.        ],[0.        0.5112782 1.       ],7,7
608,2.5,0.23570719250957578,0.6015524723427663,[0.         0.69811321 1.        ],[0.         0.46240602 1.        ],8,7
609,2.5,0.2959143140871045,0.6308775364228438,[0.         0.71320755 1.        ],[0.         0.41729323 1.        ],9,7
610,3.0,0.1941835721378919,0.5873538571501506,[0.         0.65283019 1.        ],[0.         0.45864662 1.        ],0,7
611,3.0,0.194240317775571,0.5850730688935282,[0.         0.66792453 1.        ],[0.         0.47368421 1.        ],1,7
612,3.0,0.30346148389842525,0.6333254384762095,[0.         0.72075472 1.        ],[0.         0.41729323 1.        ],2,7
613,3.0,0.23162150659668035,0.6168601571782355,[0.         0.61132075 1.        ],[0.         0.37969925 1.        ],3,7
614,3.0,0.19397077599659523,0.5971328303709702,[0.         0.59622642 1.        ],[0.         0.40225564 1.        ],4,7
615,3.0,0.2469853879982976,0.6074558696457228,[0.         0.69811321 1.        ],[0.         0.45112782 1.        ],5,7
616,3.0,0.21303731025677397,0.5948677776795077,[0.         0.66792453 1.        ],[0.         0.45488722 1.        ],6,7
617,3.0,0.2392963540927791,0.6122020008514261,[0.         0.65283019 1.        ],[0.         0.41353383 1.        ],7,7
618,3.0,0.284494254504185,0.6333838827254105,[0.        0.6754717 1.       ],[0.         0.39097744 1.        ],8,7
619,3.0,0.3407433678535962,0.6822686639651535,[0.         0.63773585 1.        ],[0.         0.29699248 1.        ],9,7
620,3.5,0.23582068378493398,0.5965858250148164,[0.         0.72830189 1.        ],[0.        0.4924812 1.       ],0,7
621,3.5,0.24707050645481626,0.6034253408713003,[0.         0.72075472 1.        ],[0.         0.47368421 1.        ],1,7
622,3.5,0.2734288551567598,0.6148164033645483,[0.         0.73207547 1.        ],[0.         0.45864662 1.        ],2,7
623,3.5,0.31115051780394387,0.6274240963015465,[0.         0.76603774 1.        ],[0.         0.45488722 1.        ],3,7
624,3.5,0.2727904667328699,0.6601375772414597,[0.         0.56226415 1.        ],[0.         0.28947368 1.        ],4,7
625,3.5,0.3485884522627323,0.6583818903728149,[0.        0.7245283 1.       ],[0.         0.37593985 1.        ],5,7
626,3.5,0.2922258476379628,0.6246776985558474,[0.         0.73207547 1.        ],[0.         0.43984962 1.        ],6,7
627,3.5,0.32974890055326994,0.6503415088481838,[0.         0.71320755 1.        ],[0.         0.38345865 1.        ],7,7
628,3.5,0.2582777698964392,0.6127362346122408,[0.         0.70188679 1.        ],[0.         0.44360902 1.        ],8,7
629,3.5,0.201517945807916,0.6001551152788549,[0.         0.60377358 1.        ],[0.         0.40225564 1.        ],9,7
630,5.0,0.2846503050078025,0.6238350922668641,[0.         0.71698113 1.        ],[0.         0.43233083 1.        ],0,7
631,5.0,0.2547169811320755,0.6015037593984962,[0.         0.75471698 1.        ],[0.  0.5 1. ],1,7
632,5.0,0.24694282877003826,0.6095924046488788,[0.         0.68679245 1.        ],[0.         0.43984962 1.        ],2,7
633,5.0,0.23179174350971765,0.6071704994162327,[0.         0.65660377 1.        ],[0.         0.42481203 1.        ],3,7
634,5.0,0.25441906653426016,0.6160115921028798,[0.        0.6754717 1.       ],[0.         0.42105263 1.        ],4,7
635,5.0,0.2695985246134203,0.616526047287354,[0.         0.71320755 1.        ],[0.         0.44360902 1.        ],5,7
636,5.0,0.2621364732586182,0.6097294472552792,[0.         0.72830189 1.        ],[0.         0.46616541 1.        ],6,7
637,5.0,0.23574975173783513,0.5996306865872083,[0.         0.70943396 1.        ],[0.         0.47368421 1.        ],7,7
638,5.0,0.3297063413250106,0.6534849625549788,[0.         0.70188679 1.        ],[0.         0.37218045 1.        ],8,7
639,5.0,0.25817846503050074,0.6181308338417999,[0.        0.6754717 1.       ],[0.         0.41729323 1.        ],9,7
640,7.0,0.23191942119449566,0.6009036144578314,[0.         0.69056604 1.        ],[0.         0.45864662 1.        ],0,7
641,7.0,0.17554263016030636,0.5723507261968801,[0.         0.69433962 1.        ],[0.         0.51879699 1.        ],1,7
642,7.0,0.16417931621506587,0.5696137049913982,[0.         0.67169811 1.        ],[0.        0.5075188 1.       ],2,7
643,7.0,0.30340473826074615,0.6369258742333251,[0.         0.70566038 1.        ],[0.         0.40225564 1.        ],3,7
644,7.0,0.21313661512271243,0.590654566518633,[0.         0.69433962 1.        ],[0.         0.48120301 1.        ],4,7
645,7.0,0.32194637537239323,0.6688189960424912,[0.         0.63773585 1.        ],[0.         0.31578947 1.        ],5,7
646,7.0,0.3185274507022272,0.6399411640053352,[0.         0.72830189 1.        ],[0.         0.40977444 1.        ],6,7
647,7.0,0.2844516952759256,0.6362512061537625,[0.         0.66415094 1.        ],[0.         0.37969925 1.        ],7,7
648,7.0,0.27315931337778404,0.630374432933848,[0.         0.66037736 1.        ],[0.         0.38721805 1.        ],8,7
649,7.0,0.2545041849907788,0.6114562624254473,[0.         0.69811321 1.        ],[0.         0.44360902 1.        ],9,7
650,9.0,0.23580649737551423,0.5971796730665794,[0.        0.7245283 1.       ],[0.        0.4887218 1.       ],0,7
651,9.0,0.2467016598099021,0.6235260690438983,[0.         0.62264151 1.        ],[0.         0.37593985 1.        ],1,7
652,9.0,0.2390693715420627,0.6263798896088313,[0.         0.59245283 1.        ],[0.         0.35338346 1.        ],2,7
653,9.0,0.18673570719250954,0.5807219162792979,[0.         0.67169811 1.        ],[0.         0.48496241 1.        ],3,7
654,9.0,0.2583203291246985,0.6105733613475995,[0.         0.71320755 1.        ],[0.         0.45488722 1.        ],4,7
655,9.0,0.2621364732586182,0.6097294472552792,[0.         0.72830189 1.        ],[0.         0.46616541 1.        ],5,7
656,9.0,0.35586608029507727,0.684407851209292,[0.         0.66037736 1.        ],[0.         0.30451128 1.        ],6,7
657,9.0,0.2772591857000994,0.613201427181317,[0.        0.7509434 1.       ],[0.         0.47368421 1.        ],7,7
658,9.0,0.13387714569442472,0.5614812305366985,[0.         0.61132075 1.        ],[0.         0.47744361 1.        ],8,7
659,9.0,0.27351397361327856,0.610651974288338,[0.         0.75471698 1.        ],[0.         0.48120301 1.        ],9,7
660,0.5,0.27338629592850044,0.6170194678228343,[0.         0.72075472 1.        ],[0.         0.44736842 1.        ],0,8
661,0.5,0.16362604624769472,0.5923991412183164,[0.        0.5245283 1.       ],[0.         0.36090226 1.        ],1,8
662,0.5,0.28045112781954884,0.6524938675388389,[0.  0.6 1. ],[0.         0.31954887 1.        ],2,8
663,0.5,0.23870052489714855,0.6591381984640412,[0.         0.49433962 1.        ],[0.        0.2556391 1.       ],3,8
664,0.5,0.31082423038728896,0.6483412322274882,[0.         0.67924528 1.        ],[0.         0.36842105 1.        ],4,8
665,0.5,0.31452688324585043,0.6551265725360685,[0.         0.66415094 1.        ],[0.         0.34962406 1.        ],5,8
666,0.5,0.27680522059866647,0.6407142445047019,[0.         0.63018868 1.        ],[0.         0.35338346 1.        ],6,8
667,0.5,0.3070364590722088,0.6481321780077478,[0.         0.67169811 1.        ],[0.         0.36466165 1.        ],7,8
668,0.5,0.28426727195346857,0.6502594558924982,[0.         0.61509434 1.        ],[0.         0.33082707 1.        ],8,8
669,0.5,0.14856007944389277,0.5838941229250786,[0.         0.51698113 1.        ],[0.         0.36842105 1.        ],9,8
670,0.7,0.28808341608738824,0.6481462567664181,[0.         0.63018868 1.        ],[0.         0.34210526 1.        ],0,8
671,0.7,0.26972620229819827,0.6101270808475145,[0.         0.74716981 1.        ],[0.         0.47744361 1.        ],1,8
672,0.7,0.261895304298482,0.6227933644623591,[0.         0.66415094 1.        ],[0.         0.40225564 1.        ],2,8
673,0.7,0.299489289260888,0.6455509438645358,[0.         0.66415094 1.        ],[0.         0.36466165 1.        ],3,8
674,0.7,0.18280607178323166,0.5854214727017208,[0.         0.62641509 1.        ],[0.         0.44360902 1.        ],4,8
675,0.7,0.2998723223152221,0.6216813649865298,[0.         0.76603774 1.        ],[0.         0.46616541 1.        ],5,8
676,0.7,0.2955738402610299,0.6556128164911494,[0.         0.62264151 1.        ],[0.         0.32706767 1.        ],6,8
677,0.7,0.37467725918570005,0.6964490263459335,[0.         0.66415094 1.        ],[0.         0.28947368 1.        ],7,8
678,0.7,0.25027663498368563,0.6395242162538357,[0.         0.57358491 1.        ],[0.         0.32330827 1.        ],8,8
679,0.7,0.28057880550432684,0.6420874163050662,[0.         0.63396226 1.        ],[0.         0.35338346 1.        ],9,8
680,1.0,0.28826783940984535,0.6346765641569458,[0.         0.67924528 1.        ],[0.         0.39097744 1.        ],0,8
681,1.0,0.23572137891899558,0.6009036144578314,[0.         0.70188679 1.        ],[0.         0.46616541 1.        ],1,8
682,1.0,0.23152220173074195,0.6233746598125188,[0.         0.58490566 1.        ],[0.         0.35338346 1.        ],2,8
683,1.0,0.2845651865512838,0.6288658469208135,[0.         0.69433962 1.        ],[0.         0.40977444 1.        ],3,8
684,1.0,0.2995318484891474,0.6424427233721024,[0.        0.6754717 1.       ],[0.         0.37593985 1.        ],4,8
685,1.0,0.2771598808341608,0.6182526904499619,[0.        0.7245283 1.       ],[0.         0.44736842 1.        ],5,8
686,1.0,0.2918002553553695,0.6542389657913287,[0.         0.61886792 1.        ],[0.         0.32706767 1.        ],6,8
687,1.0,0.35965385161015745,0.6842120560367378,[0.         0.66792453 1.        ],[0.         0.30827068 1.        ],7,8
688,1.0,0.3070364590722088,0.6481321780077478,[0.         0.67169811 1.        ],[0.         0.36466165 1.        ],8,8
689,1.0,0.1902255639097744,0.5941921072226359,[0.  0.6 1. ],[0.         0.40977444 1.        ],9,8
690,1.5,0.31065399347425166,0.6622602922433978,[0.         0.63396226 1.        ],[0.         0.32330827 1.        ],0,8
691,1.5,0.2882394665910058,0.6365860872838742,[0.         0.67169811 1.        ],[0.         0.38345865 1.        ],1,8
692,1.5,0.29182862817420907,0.6518356682068467,[0.         0.62641509 1.        ],[0.         0.33458647 1.        ],2,8
693,1.5,0.23163569300610015,0.6159856793771665,[0.         0.61509434 1.        ],[0.         0.38345865 1.        ],3,8
694,1.5,0.3296637820967513,0.6567635392212418,[0.         0.69056604 1.        ],[0.         0.36090226 1.        ],4,8
695,1.5,0.3182579089232515,0.6599366926169904,[0.         0.65660377 1.        ],[0.         0.33834586 1.        ],5,8
696,1.5,0.2995176620797276,0.6434638435508201,[0.         0.67169811 1.        ],[0.         0.37218045 1.        ],6,8
697,1.5,0.2089799971627181,0.6079020231171532,[0.         0.58867925 1.        ],[0.         0.37969925 1.        ],7,8
698,1.5,0.31076748474960986,0.6527061316677355,[0.         0.66415094 1.        ],[0.         0.35338346 1.        ],8,8
699,1.5,0.3369414101290963,0.6839423181177491,[0.         0.62641509 1.        ],[0.         0.28947368 1.        ],9,8
700,2.0,0.25823521066817984,0.614986166032873,[0.         0.69056604 1.        ],[0.         0.43233083 1.        ],0,8
701,2.0,0.28832458504752445,0.6310143881181992,[0.         0.69433962 1.        ],[0.         0.40601504 1.        ],1,8
702,2.0,0.3186409419775855,0.6329509535817026,[0.         0.75849057 1.        ],[0.         0.43984962 1.        ],2,8
703,2.0,0.28062136473258614,0.6389290781138065,[0.         0.64528302 1.        ],[0.         0.36466165 1.        ],3,8
704,2.0,0.284494254504185,0.6333838827254105,[0.        0.6754717 1.       ],[0.         0.39097744 1.        ],4,8
705,2.0,0.26599517662079736,0.6069594980034227,[0.         0.75471698 1.        ],[0.        0.4887218 1.       ],5,8
706,2.0,0.31458362888352953,0.6506760888768092,[0.         0.67924528 1.        ],[0.         0.36466165 1.        ],6,8
707,2.0,0.26962689743225987,0.6150400697285912,[0.         0.72075472 1.        ],[0.         0.45112782 1.        ],7,8
708,2.0,0.22783373528160022,0.6162757022878657,[0.         0.60377358 1.        ],[0.         0.37593985 1.        ],8,8
709,2.0,0.2695843382040005,0.6172836458346191,[0.         0.70943396 1.        ],[0.         0.43984962 1.        ],9,8
710,2.5,0.2582210242587601,0.6157564040599324,[0.         0.68679245 1.        ],[0.         0.42857143 1.        ],0,8
711,2.5,0.3032203149382891,0.6501109644071129,[0.         0.65660377 1.        ],[0.         0.35338346 1.        ],1,8
712,2.5,0.2319336076039154,0.6002526398410576,[0.         0.69433962 1.        ],[0.         0.46240602 1.        ],2,8
713,2.5,0.2167825223435948,0.597516304833378,[0.         0.66415094 1.        ],[0.         0.44736842 1.        ],3,8
714,2.5,0.24312668463611858,0.610485056344929,[0.         0.67169811 1.        ],[0.         0.42857143 1.        ],4,8
715,2.5,0.21272520924953892,0.6111316979174386,[0.         0.58490566 1.        ],[0.         0.37218045 1.        ],5,8
716,2.5,0.2092637253511136,0.5935016036814948,[0.         0.66415094 1.        ],[0.         0.45488722 1.        ],6,8
717,2.5,0.26934316924386437,0.6318728641680327,[0.         0.64528302 1.        ],[0.         0.37593985 1.        ],7,8
718,2.5,0.3332387572705348,0.675429424943988,[0.         0.64150943 1.        ],[0.         0.30827068 1.        ],8,8
719,2.5,0.1940700808625337,0.5923076923076923,[0.         0.62264151 1.        ],[0.         0.42857143 1.        ],9,8
720,3.0,0.19408426727195344,0.5916576221677319,[0.         0.62641509 1.        ],[0.         0.43233083 1.        ],0,8
721,3.0,0.28826783940984535,0.6346765641569458,[0.         0.67924528 1.        ],[0.         0.39097744 1.        ],1,8
